"","text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"6057","ÿßŸÑÿ¥ÿ±ŸÉÿßÿ™ ÿßŸÑŸÖÿµŸÜÿπÿ© ŸÑŸÑŸÇÿßÿ≠ ÿßŸÑÿ£ŸÜŸÅŸÑŸàŸÜÿ≤ÿß ŸÅŸä ÿ∞ÿπÿ± ÿ®ÿπÿØ ŸÜÿ¥ÿ± ÿØÿ±ÿßÿ≥ÿ© ÿπŸÑŸÖŸäÿ© ÿ®ÿπÿØŸÖ ŸÅÿßÿπŸÑŸäÿ© Ÿáÿ∞Ÿá ÿßŸÑŸÑŸÇÿßÿ≠ÿßÿ™
Vaccine industry in panic as s‚Ä¶ https://t.co/TyHLWG2FNc",FALSE,0,NA,2018-03-05 16:57:14,TRUE,NA,"970704802752720898",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","SultanAlharbi01",0,FALSE,FALSE,NA,NA
"6058","RT @respondegalvao: Se o fluminense ganhasse um mundial, o flu se tornaria um grande clube? Mais do q j√° √© ‚Äî Fluminense j√° tem mundial em 1‚Ä¶",FALSE,0,NA,2018-03-05 16:57:05,FALSE,NA,"970704766744526849",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Eu_Levii_Costa",355,TRUE,FALSE,NA,NA
"6059","RT @xlfelix: A entrevista do Marquinho s√≥ confirma o quanto o Flu est√° sendo gerido por gente amadora. 

N√£o interessa se ele como jogador‚Ä¶",FALSE,0,NA,2018-03-05 16:57:04,FALSE,NA,"970704761820532737",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","barbinha03",34,TRUE,FALSE,NA,NA
"6060","Boy, 9, on life support after flu symptoms turned out to be deadly RAT disease that cripples vital organs https://t.co/0S1TsSU3r9",FALSE,21,NA,2018-03-05 16:57:00,FALSE,NA,"970704743466225664",NA,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","DailyMail",32,FALSE,FALSE,NA,NA
"6061","#Flu diagnoses, hospitalizations and visits to a primary care provider are all down from the previous week but‚Ä¶ https://t.co/f367CcDQVW",FALSE,0,NA,2018-03-05 16:56:58,TRUE,NA,"970704735849328640",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","FC_PublicHealth",0,FALSE,FALSE,NA,NA
"6062","@ckksac The spoilers for this week‚Äôs episode. They may play better than how it‚Äôs being said but considering the har‚Ä¶ https://t.co/j1p8pa7LeG",FALSE,0,"ckksac",2018-03-05 16:56:57,TRUE,"970704205014061056","970704733068578821","2899831374","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BluePhoenix1",0,FALSE,FALSE,NA,NA
"6063","RT @KhotsoDirane: I‚Äôm just saying we survived abo‚ÄôSWINE FLU Ì†æÌ¥ß EBOLA Ì†æÌ¥Æ and others I cannot remember #Listeriosis https://t.co/2Dwfr4BTWz",FALSE,0,NA,2018-03-05 16:56:48,FALSE,NA,"970704695575670788",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","TamsynThomas1",162,TRUE,FALSE,NA,NA
"6064","RT @marynmck: Imagine we have a bad flu season.  Imagine it comes to the US, and we can‚Äôt get protective masks, because only 5% of the mask‚Ä¶",FALSE,0,NA,2018-03-05 16:56:40,FALSE,NA,"970704659454230528",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","ArnstJohn",242,TRUE,FALSE,NA,NA
"6065","RT @xlfelix: A entrevista do Marquinho s√≥ confirma o quanto o Flu est√° sendo gerido por gente amadora. 

N√£o interessa se ele como jogador‚Ä¶",FALSE,0,NA,2018-03-05 16:56:36,FALSE,NA,"970704642328973312",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BraveTricolor",34,TRUE,FALSE,NA,NA
"6066","RT @KnowYourOTCs: Treating a cold or flu while pregnant can be tricky. Here‚Äôs what you need to know: https://t.co/IglJv8cdkl #flu #pregnanc‚Ä¶",FALSE,0,NA,2018-03-05 16:56:34,FALSE,NA,"970704634175262720",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LillianPharmacy",3,TRUE,FALSE,NA,NA
"6067","to pensando seriamente em ir no cl√°ssico Vasco x Flu, quarta.... Ì†æÌ¥î",FALSE,11,NA,2018-03-05 16:56:32,FALSE,NA,"970704628584210432",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","crvgGraci",1,FALSE,FALSE,NA,NA
"6068","RT @kandeejohnson: I feel like I‚Äôve been fighting off a cold all of 2018. Is it just me or does it seem like everyone everywhere seems to b‚Ä¶",FALSE,0,NA,2018-03-05 16:56:29,FALSE,NA,"970704613799231488",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kizzimartin",64,TRUE,FALSE,NA,NA
"6069","@GlblCtzn Good Morning HowWasYour Weekend? Myself_IFall Asleep_This Is Flu ThingIs Bothering Me_IWonder How Or IfWh‚Ä¶ https://t.co/ARO2WH1WLf",FALSE,0,"GlblCtzn",2018-03-05 16:56:27,TRUE,"970298315375079424","970704606807384064","596893898","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","m_mcsquare",0,FALSE,FALSE,NA,NA
"6070","RT @EterniTI_: He exposed that flu shots were killing people and then he goes missing. Interesting. https://t.co/aK6q1RkB6O",FALSE,0,NA,2018-03-05 16:56:25,FALSE,NA,"970704597428744192",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","joshuajaewookim",912,TRUE,FALSE,NA,NA
"6071","RT @SportingSMag: Advice from the @NationalGamekee is to maintain high standards of bio-security to guard against bird flu... those with st‚Ä¶",FALSE,0,NA,2018-03-05 16:56:22,FALSE,NA,"970704584682373122",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","BritishShooting",2,TRUE,FALSE,NA,NA
"6072","@Jmouse_80 As much as that sounds nice Ì†ΩÌ∏Ç we have to get on the go eventually lol xx yeah the flu hits hard hun xx and love the lipstick xx",FALSE,0,"Jmouse_80",2018-03-05 16:56:20,FALSE,"970704241043103746","970704576608432129","2886908135","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JoyboySj",0,FALSE,FALSE,NA,NA
"6073","RT @VogueRunway: Armie Hammer has the flu, but he still showed up to the #Oscars looking incredible. https://t.co/FSrUmIlAVj https://t.co/t‚Ä¶",FALSE,0,NA,2018-03-05 16:56:17,FALSE,NA,"970704563320733696",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ukkup",9,TRUE,FALSE,NA,NA
"6074","RT @HealthRanger: Vaccine industry in panic as scientific study solves the riddle of why #flushots don‚Äôt work. https://t.co/lG3Z4JAMOE #ant‚Ä¶",FALSE,0,NA,2018-03-05 16:56:14,FALSE,NA,"970704549752193025",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","queenofthorson",182,TRUE,FALSE,NA,NA
"6075","One-day-flu is horrible sis maan!Ì†ΩÌ∏∑..ebile it's 3rd taking it",FALSE,0,NA,2018-03-05 16:56:10,FALSE,NA,"970704533822287872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ms_therry",1,FALSE,FALSE,NA,NA
"6076","4.57 with flu like symptoms Ì†ΩÌ∏∑Ì†ΩÌ∏â",FALSE,0,NA,2018-03-05 16:56:04,FALSE,NA,"970704508706869248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","iamlordbyrdXVII",0,FALSE,FALSE,NA,NA
"6077","i‚Äôm a bad child but I REFUSE TO GET THE FLU!!!!!!!! https://t.co/XyYUPqaNpF",FALSE,6,NA,2018-03-05 16:56:00,FALSE,NA,"970704490692333569",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ruimoh",0,FALSE,FALSE,NA,NA
"6078","RT @mattbriscoenews: When both parents are down with the flu, what does a 12 year old son do? Makes homemade chicken soup using a @TylerFlo‚Ä¶",FALSE,0,NA,2018-03-05 16:55:56,FALSE,NA,"970704476444258304",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Arletteable",3,TRUE,FALSE,NA,NA
"6079","RT @chessninja: Russian news: It‚Äôs not the flu, it‚Äôs a Ukrainian virus started by the Americans. And if it is the flu, you deserved it, and‚Ä¶",FALSE,0,NA,2018-03-05 16:55:55,FALSE,NA,"970704473478844416",NA,"<a href=""http://www.tweetcaster.com"" rel=""nofollow"">TweetCaster for Android</a>","badjerry_1",40,TRUE,FALSE,NA,NA
"6080","running a 100 degree fever &amp; the doc said I have the flu. time to get better before ATL. if anybody wants to play C‚Ä¶ https://t.co/WRb6IojVcx",FALSE,20,NA,2018-03-05 16:55:48,TRUE,NA,"970704442826817536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SydSIays",0,FALSE,FALSE,NA,NA
"6081","What if experts could forecast the spread of the flu just like meteorologists forecast a storm? @Columbia researche‚Ä¶ https://t.co/ARXCfqTyCQ",FALSE,0,NA,2018-03-05 16:55:37,TRUE,NA,"970704396010090497",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","kristindakota",0,FALSE,FALSE,NA,NA
"6082","I had a great call this morning from someone who was worried about spreading the flu through the handling of our... https://t.co/HRPwAElfWM",FALSE,0,NA,2018-03-05 16:55:36,FALSE,NA,"970704393153667072",NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>","HoCDirector1",0,FALSE,FALSE,NA,NA
"6083","So I‚Äôm not sure if it‚Äôs Monday sickness or if I‚Äôm getting the flu.. I feel hot",FALSE,0,NA,2018-03-05 16:55:26,FALSE,NA,"970704350656970753",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","kimmkimmkimm",0,FALSE,FALSE,NA,NA
"6084","Home sick with the flu today, but this little man lights up my world. Ì†ΩÌ∏ç https://t.co/kMiuHhyCY4",FALSE,1,NA,2018-03-05 16:55:24,FALSE,NA,"970704342759165954",NA,"<a href=""http://instagram.com"" rel=""nofollow"">Instagram</a>","Em_WaNdo",0,FALSE,FALSE,NA,NA
"6085","RT @umichmedicine: With #flu activity still widespread we're taking steps to protect patients by screening hospital visitors for flu-like s‚Ä¶",FALSE,0,NA,2018-03-05 16:55:19,FALSE,NA,"970704322446135297",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","umichsph",4,TRUE,FALSE,NA,NA
"6086","What if experts could forecast the spread of the flu just like meteorologists forecast a storm?‚Ä¶ https://t.co/97kZzDLS9U",FALSE,0,NA,2018-03-05 16:55:19,TRUE,NA,"970704318532931584",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","metronewyork",0,FALSE,FALSE,NA,NA
"6087","I'm waiting for another shoe to fall. 

My guess... the flu epidemic was no accident.

 #Counterpart",FALSE,0,NA,2018-03-05 16:55:15,FALSE,NA,"970704302133137409",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Splintyr",0,FALSE,FALSE,NA,NA
"6088","RT @DoveCameron: was meant to be at the @eltonofficial party tonight but instead, i‚Äôm slowly sipping coconut water in my bed. STILL bed rid‚Ä¶",FALSE,0,NA,2018-03-05 16:55:14,FALSE,NA,"970704301378228225",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","paloma01234",367,TRUE,FALSE,NA,NA
"6089","Ten bit jest tak prosty, ≈ºe ka≈ºdy mo≈ºe go odtworzyƒá w FLu w jakƒÖ≈õ godzinƒô.
https://t.co/4pZL9ocg2Y",FALSE,0,"kielba_sa",2018-03-05 16:55:10,FALSE,"970703615001288705","970704284236046336","112370493","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","kielba_sa",0,FALSE,FALSE,NA,NA
"6090","RT @HealthRanger: Vaccine industry in panic as scientific study solves the riddle of why #flushots don‚Äôt work. https://t.co/lG3Z4JAMOE #ant‚Ä¶",FALSE,0,NA,2018-03-05 16:55:06,FALSE,NA,"970704265974026240",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","3rdmissouri",182,TRUE,FALSE,NA,NA
"6091","RT @charlesweijer: Despite push for a #universal #flu #vaccine, the ‚Äòholy grail‚Äô stays out of reach @HelenBranswell @statnews. #influenza #‚Ä¶",FALSE,0,NA,2018-03-05 16:55:01,FALSE,NA,"970704246566891520",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>","Cloggedspore",7,TRUE,FALSE,NA,NA
"6092","Swine flu yadlula
Ebola yadlula
GTi ayisabalekwa
HIV ayisabalekwa
#Listeriosis izodlula https://t.co/G73c7lOsoM",FALSE,2,NA,2018-03-05 16:54:52,FALSE,NA,"970704206855393281",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","sphagodide",0,FALSE,FALSE,NA,NA
"6093","RT @xlfelix: A entrevista do Marquinho s√≥ confirma o quanto o Flu est√° sendo gerido por gente amadora. 

N√£o interessa se ele como jogador‚Ä¶",FALSE,0,NA,2018-03-05 16:54:50,FALSE,NA,"970704198076653568",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","vitor_ag",34,TRUE,FALSE,NA,NA
"6094","RT @farmbizmag: The outbreak of a highly pathogenic #birdflu has made headlines in South Africa and other countries. Outbreaks have recentl‚Ä¶",FALSE,0,NA,2018-03-05 16:54:43,FALSE,NA,"970704170637578240",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","HALochner",1,TRUE,FALSE,NA,NA
"6095","These hoes at work still spreading the flu around.",FALSE,0,NA,2018-03-05 16:54:43,FALSE,NA,"970704169530220545",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ScrewwYu",0,FALSE,FALSE,NA,NA
"6096","RT @MarcoA_Nespoli: E a Fiorentina decidiu transformar o contrato do Astori em vital√≠cio. Os sal√°rios ser√£o repassados a esposa e filha. Qu‚Ä¶",FALSE,0,NA,2018-03-05 16:54:39,FALSE,NA,"970704154342588416",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","Alan_Flu",335,TRUE,FALSE,NA,NA
"6097","@SammySnapper NVM that was strep, nah I don‚Äôt think you can w/ the flu but the man‚Äôs peeped all my symptoms &amp; then‚Ä¶ https://t.co/tkD1iaOB1A",FALSE,1,"SammySnapper",2018-03-05 16:54:36,TRUE,"970703952982564864","970704140618911746","3796612100","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SydSIays",0,FALSE,FALSE,NA,NA
"6098","RT @thegooglefact: Pineapple juice is 5 times more effective than cough syrup. It also prevents colds and the flu.",FALSE,0,NA,2018-03-05 16:54:34,FALSE,NA,"970704131135598592",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Ayoka_risi",161,TRUE,FALSE,NA,NA
"6099","RT @amcaulay_: Someone like me who is such a good person doesn‚Äôt deserve to catch every fucking flu cold etc there is",FALSE,0,NA,2018-03-05 16:54:31,FALSE,NA,"970704118489772036",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","_mollrosex",24,TRUE,FALSE,NA,NA
"6100","RT @EterniTI_: He exposed that flu shots were killing people and then he goes missing. Interesting. https://t.co/aK6q1RkB6O",FALSE,0,NA,2018-03-05 16:54:30,FALSE,NA,"970704114068975616",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","khlvo__",912,TRUE,FALSE,NA,NA
"6101","RT @ilovearmass: ""Nova brasilia de Niter√≥i"" Tropa do Flu Ì†ºÌ∑ÆÌ†ºÌ∑π https://t.co/nuIFTnCW6a",FALSE,0,NA,2018-03-05 16:54:25,FALSE,NA,"970704094951297025",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","JKDosCrias",56,TRUE,FALSE,NA,NA
"6102","RT @Re_moabetswe: They scared us with Swine flu,then it disappeared. Neng neng it was Meningitis, then Ebola. Now it's #Listeriosis haai Ì†ΩÌ∏îÌ†ΩÌ∏êÌ†ΩÌ∏ê",FALSE,0,NA,2018-03-05 16:54:18,FALSE,NA,"970704064022503424",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","I_Am_Koketso",2,TRUE,FALSE,NA,NA
"6103","Eu j√° tinha avisado que o Marquinho era o √∫nico jogador que n√£o tinha como dispensar, por conta da les√£o. 
Flu tem‚Ä¶ https://t.co/OswpTULm2y",FALSE,0,NA,2018-03-05 16:54:16,TRUE,NA,"970704055193493504",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","BrmCabral",0,FALSE,FALSE,NA,NA
"6104","RT @Pharmacy_Times: .@US_FDA Warns of Fraudulent, Unapproved #Influenza Drugs https://t.co/mcQXGZPvcB https://t.co/J2QopHTXP2",FALSE,0,NA,2018-03-05 16:54:15,FALSE,NA,"970704053532614656",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","LillianPharmacy",3,TRUE,FALSE,NA,NA
"6105","RT @izaqcrvg_: Que venha esse cl√°ssico contra o flu, quero gol do Riascos",FALSE,0,NA,2018-03-05 16:54:08,FALSE,NA,"970704020934479872",NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","KevinMS1311",7,TRUE,FALSE,NA,NA
"6106","Number of paid sick days directly impacts how Americans use preventive care like flu shots - Medical Xpress https://t.co/fCqHBcnk8W",FALSE,0,NA,2018-03-05 16:54:06,FALSE,NA,"970704014659633152",NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>","FamilyMedicines",0,FALSE,FALSE,NA,NA
"6107","Everyone 6 months of age and older, whether healthy or not, should get flu vaccine. For a list of some clinics, vis‚Ä¶ https://t.co/kZCbxviaE3",FALSE,1,NA,2018-03-05 16:54:00,TRUE,NA,"970703989447671808",NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","SDCountyHHSA",0,FALSE,FALSE,NA,NA
"6108","Think I have swine flu",FALSE,0,NA,2018-03-05 16:54:00,FALSE,NA,"970703989250625536",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","Beccyy23",0,FALSE,FALSE,NA,NA
"6109","@stevelukather You've got the flu and you're still on stage? #warrior",FALSE,1,"stevelukather",2018-03-05 16:53:53,FALSE,"970571806171127808","970703959131275264","24355095","<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","brinkeguthrie",0,FALSE,FALSE,NA,NA
"6110","RT @ScienceNews: Not much is known about the flu‚Äôs effect on memory because most scientists haven‚Äôt though to test it. https://t.co/lVcxmbA‚Ä¶",FALSE,0,NA,2018-03-05 16:53:53,FALSE,NA,"970703958753898497",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SipNSci",40,TRUE,FALSE,NA,NA
"6111","@SydSIays the fuck u can take a test to see if u got the flu lol?",FALSE,1,"SydSIays",2018-03-05 16:53:51,FALSE,"970703493882417154","970703952982564864","1054020764","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","SammySnapper",0,FALSE,FALSE,NA,NA
"6112","@ewhitelock @SimonAshSays @ScotCharityReg Have you caught the dreaded Dan flu??",FALSE,2,"ewhitelock",2018-03-05 16:53:49,FALSE,"970660377036980229","970703945000767488","199673242","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","dansellconsult",0,FALSE,FALSE,NA,NA
"6113","@danicalynn1988 You DO look awfully red ha Ì†æÌ¥í

I haven't had a flu shot in a decadeÌ†ΩÌ∏¨

My theory is my 8 year old son‚Ä¶ https://t.co/HLMQRobk9o",FALSE,1,"danicalynn1988",2018-03-05 16:53:44,TRUE,"970701712221659137","970703923165257728","3311799854","<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Garysponge22",0,FALSE,FALSE,NA,NA
"6114","@ALDUB_EBLive @PatricioCora @CoraMarcelo1 @ApolinarioCalde @elizamunoz1956 @armarioweng @Adminpwersa @aldubeth‚Ä¶ https://t.co/GxgQrlIXzF",FALSE,0,"ALDUB_EBLive",2018-03-05 16:53:40,TRUE,"970700884911902721","970703903607095298","826643949905285121","<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","AbGermany",4,FALSE,FALSE,NA,NA
"6115","RT @HealthRanger: Vaccine industry in panic as scientific study solves the riddle of why #flushots don‚Äôt work. https://t.co/lG3Z4JAMOE #ant‚Ä¶",FALSE,0,NA,2018-03-05 16:53:35,FALSE,NA,"970703884602826752",NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>","JanZiggy1",182,TRUE,FALSE,NA,NA
"6116","The flu is different from a cold. Find out the differences in symptoms, who is at risk, and warning signs in childr‚Ä¶ https://t.co/wwnnANTfoE",FALSE,1,NA,2018-03-05 16:53:31,TRUE,NA,"970703868181987328",NA,"<a href=""http://hearsaysocial.com"" rel=""nofollow"">Hearsay Social</a>","PerrineAgency",0,FALSE,FALSE,NA,NA
"6117","RT @_dedemoreira: Calma q daqui a pouco aparece algu√©m da gest√£o pra dizer q o flu economizou https://t.co/FI05t3MIzW",FALSE,0,NA,2018-03-05 16:53:30,FALSE,NA,"970703864700768257",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","lacmoreira21",1,TRUE,FALSE,NA,NA
"6118","RT @APIC: The world relies on nurses to care for the sick daily. But what happens when nurses feel a tinge of flu-like symptoms arriving?‚Ä¶",FALSE,0,NA,2018-03-05 16:53:30,FALSE,NA,"970703864117809152",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","jamie_swift19",13,TRUE,FALSE,NA,NA
